2.08	-0.0186619	-0.00215839	-0.00734509	0.00641303	0.0137581	-3.9035
2.09	-0.0186828	-0.00233538	-0.00745076	0.00639905	0.0138498	-3.89966
2.1	-0.0187013	-0.00251176	-0.00755924	0.00638391	0.0139432	-3.8958
2.11	-0.0187173	-0.00268746	-0.00767054	0.00636763	0.0140382	-3.89194
2.12	-0.0187308	-0.00286241	-0.00778465	0.00635021	0.0141349	-3.88806
2.13	-0.0187419	-0.00303652	-0.00790157	0.00633166	0.0142332	-3.88417
2.14	-0.0187505	-0.00320974	-0.0080213	0.00631197	0.0143333	-3.88027
2.15	-0.0187567	-0.00338198	-0.00814384	0.00629117	0.014435	-3.87636
2.16	-0.0187605	-0.00355317	-0.00826918	0.00626924	0.0145384	-3.87243
2.17	-0.0187618	-0.00372323	-0.00839732	0.00624621	0.0146435	-3.8685
2.18	-0.0187607	-0.00389209	-0.00852826	0.00622208	0.0147503	-3.86455
2.19	-0.0187571	-0.00405969	-0.00866199	0.00619685	0.0148588	-3.86058
2.2	-0.0187512	-0.00422593	-0.00879849	0.00617053	0.014969	-3.85661
2.21	-0.0187429	-0.00439075	-0.00893777	0.00614314	0.0150809	-3.85262
2.22	-0.0187323	-0.00455408	-0.00907981	0.00611468	0.0151945	-3.84862
2.23	-0.0187192	-0.00471584	-0.0092246	0.00608516	0.0153098	-3.8446
2.24	-0.0187039	-0.00487595	-0.00937213	0.0060546	0.0154267	-3.84057
2.25	-0.0186862	-0.00503435	-0.00952239	0.00602299	0.0155454	-3.83653
2.26	-0.0186662	-0.00519096	-0.00967536	0.00599037	0.0156657	-3.83247
2.27	-0.018644	-0.0053457	-0.00983104	0.00595673	0.0157878	-3.82839
2.28	-0.0186194	-0.00549851	-0.0099894	0.00592209	0.0159115	-3.82431
2.29	-0.0185927	-0.00564931	-0.0101504	0.00588645	0.0160369	-3.8202
2.3	-0.0185637	-0.00579803	-0.0103141	0.00584985	0.016164	-3.81609
2.31	-0.0185325	-0.0059446	-0.0104804	0.00581228	0.0162927	-3.81195
2.32	-0.0184991	-0.00608894	-0.0106494	0.00577376	0.0164231	-3.8078
2.33	-0.0184636	-0.00623099	-0.0108209	0.00573432	0.0165552	-3.80364
2.34	-0.018426	-0.00637067	-0.010995	0.00569395	0.016689	-3.79946
2.35	-0.0183863	-0.00650792	-0.0111717	0.00565268	0.0168243	-3.79526
2.36	-0.0183446	-0.00664266	-0.0113509	0.00561052	0.0169614	-3.79105
2.37	-0.0183008	-0.00677483	-0.0115325	0.0055675	0.0171	-3.78682
2.38	-0.018255	-0.00690436	-0.0117167	0.00552362	0.0172403	-3.78258
2.39	-0.0182073	-0.00703117	-0.0119034	0.0054789	0.0173823	-3.77832
2.4	-0.0181576	-0.00715521	-0.0120924	0.00543337	0.0175258	-3.77404
2.41	-0.0181061	-0.0072764	-0.0122839	0.00538703	0.0176709	-3.76974
2.42	-0.0180526	-0.00739468	-0.0124777	0.00533992	0.0178176	-3.76543
2.43	-0.0179974	-0.00750998	-0.0126739	0.00529204	0.0179659	-3.76111
2.44	-0.0179404	-0.00762225	-0.0128724	0.00524342	0.0181158	-3.75676
2.45	-0.0178816	-0.00773141	-0.0130732	0.00519407	0.0182673	-3.7524
2.46	-0.0178211	-0.0078374	-0.0132762	0.00514402	0.0184202	-3.74802
2.47	-0.017759	-0.00794017	-0.0134815	0.00509329	0.0185748	-3.74363
2.48	-0.0176952	-0.00803964	-0.0136889	0.0050419	0.0187308	-3.73922
2.49	-0.0176298	-0.00813576	-0.0138985	0.00498987	0.0188884	-3.73479
2.5	-0.017563	-0.00822847	-0.0141102	0.00493722	0.0190474	-3.73034
2.51	-0.0174946	-0.00831771	-0.014324	0.00488398	0.019208	-3.72588
2.52	-0.0174248	-0.00840343	-0.0145398	0.00483016	0.01937	-3.7214
2.53	-0.0173535	-0.00848556	-0.0147576	0.00477579	0.0195334	-3.7169
2.54	-0.017281	-0.00856405	-0.0149774	0.0047209	0.0196983	-3.71239
2.55	-0.0172071	-0.00863885	-0.0151991	0.00466551	0.0198646	-3.70785
2.56	-0.017132	-0.0087099	-0.0154227	0.00460963	0.0200324	-3.7033
2.57	0	0	-0.00460963	0	0.00460963	-5.37961
2.58	-4.28465e-07	6.009e-05	-0.00463506	1.94757e-07	0.00463525	-5.37402
2.59	-1.72094e-06	0.000120665	-0.00465985	7.81171e-07	0.00466063	-5.36844
2.6	-3.88667e-06	0.000181706	-0.00468399	1.76237e-06	0.00468575	-5.36285
2.61	-6.93466e-06	0.000243192	-0.00470747	3.14133e-06	0.00471061	-5.35727
2.62	-1.08737e-05	0.000305104	-0.00473029	4.92094e-06	0.00473521	-5.35169
